SaleID,SaleDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount,Region
1035,2024-12-12,22,7,4,2617.54,10470.16,East
1036,2024-08-07,35,3,10,2346.24,23462.4,West
1037,2024-05-31,97,11,6,1149.56,6897.36,South
1038,2024-05-29,78,1,3,349.88,1049.64,East
1039,2024-07-15,38,3,8,2346.24,18769.92,South
1040,2024-09-29,18,15,8,2404.15,19233.2,West
1041,2024-01-07,42,15,5,2404.15,12020.75,Central
1042,2024-08-01,1,9,2,1057.98,2115.96,Central
1043,2024-10-22,41,10,10,2510.69,25106.9,Central
1044,2024-01-04,83,14,8,1021.0,8168.0,South
1045,2024-12-17,12,4,10,192.66,1926.6,East
1046,2024-08-02,8,10,6,2510.69,15064.14,Central
1047,2024-09-18,40,15,10,2404.15,24041.5,East
1048,2024-06-29,44,3,6,2346.24,14077.44,West
1049,2024-08-12,5,13,8,357.54,2860.32,West
1050,2024-03-22,23,12,6,2154.78,12928.68,East
1051,2024-08-21,68,14,6,1021.0,6126.0,East
1052,2024-09-03,72,6,10,1900.29,19002.9,North
1053,2024-02-21,7,9,9,1057.98,9521.82,East
1054,2024-07-06,50,11,10,1149.56,11495.6,Central
1055,2024-12-03,96,2,7,1449.1,10143.7,Central
1056,2024-04-22,97,13,2,357.54,715.08,Central
1057,2024-01-04,37,14,2,1021.0,2042.0,West
1058,2024-02-15,96,7,3,2617.54,7852.62,South
1059,2024-10-15,96,5,4,996.71,3986.84,East
1060,2024-02-15,26,4,6,192.66,1155.96,West
1061,2024-06-14,25,2,5,1449.1,7245.5,Central
1062,2024-11-18,72,6,5,1900.29,9501.45,North
1063,2024-11-22,25,6,9,1900.29,17102.61,East
1064,2024-11-13,17,5,5,996.71,4983.55,Central
1065,2024-09-30,44,5,5,996.71,4983.55,South
1066,2024-06-08,94,11,4,1149.56,4598.24,North
1067,2024-08-28,85,14,4,1021.0,4084.0,North
1068,2024-06-26,55,11,2,1149.56,2299.12,West
1069,2024-02-03,22,11,1,1149.56,1149.56,West
1070,2024-04-03,84,10,4,2510.69,10042.76,East
1071,2024-06-14,90,7,2,2617.54,5235.08,South
1072,2024-05-03,66,13,5,357.54,1787.7,East
1073,2024-02-23,82,4,8,192.66,1541.28,South
1074,2024-11-29,72,10,9,2510.69,22596.21,Central
1075,2024-08-09,72,11,4,1149.56,4598.24,Central
1076,2024-06-24,52,8,9,1125.89,10133.01,West
1077,2024-09-29,60,2,4,1449.1,5796.4,North
1078,2024-05-01,33,8,3,1125.89,3377.67,East
1079,2024-01-01,64,6,4,1900.29,7601.16,Central
1080,2024-08-14,4,12,2,2154.78,4309.56,Central
1081,2024-11-16,41,6,9,1900.29,17102.61,Central
1082,2024-04-04,98,3,5,2346.24,11731.2,South
1083,2024-09-02,51,12,4,2154.78,8619.12,West
1084,2024-10-15,39,2,9,1449.1,13041.9,West
1085,2024-10-02,79,2,9,1449.1,13041.9,West
1086,2024-09-27,67,14,9,1021.0,9189.0,Central
1087,2024-01-07,99,3,2,2346.24,4692.48,East
1088,2024-11-25,40,11,3,1149.56,3448.68,West
1089,2024-12-08,35,8,10,1125.89,11258.9,South
1090,2024-04-15,17,5,7,996.71,6976.97,East
1091,2024-01-14,21,2,8,1449.1,11592.8,East
1092,2024-02-05,76,7,6,2617.54,15705.24,West
1093,2024-07-14,57,6,2,1900.29,3800.58,West
1094,2024-01-18,21,1,8,349.88,2799.04,East
1095,2024-04-22,86,9,6,1057.98,6347.88,Central
1096,2024-08-25,82,11,10,1149.56,11495.6,South
1097,2024-11-22,36,7,7,2617.54,18322.78,Central
1098,2024-07-13,84,4,5,192.66,963.3,Central
1099,2024-11-30,73,7,9,2617.54,23557.86,Central
1100,2024-12-05,86,11,7,1149.56,8046.92,North
1101,2024-04-08,70,4,8,192.66,1541.28,East
1102,2024-05-31,29,3,9,2346.24,21116.16,West
1103,2024-08-15,81,3,5,2346.24,11731.2,South
1104,2024-05-09,8,11,4,1149.56,4598.24,South
1105,2024-09-06,25,8,10,1125.89,11258.9,Central
1106,2024-11-18,44,15,6,2404.15,14424.9,East
1107,2024-08-03,2,7,8,2617.54,20940.32,South
1108,2024-02-23,45,8,9,1125.89,10133.01,Central
1109,2024-10-28,83,12,5,2154.78,10773.9,East
1110,2024-09-28,26,10,1,2510.69,2510.69,East
1111,2024-04-24,69,10,2,2510.69,5021.38,North
1112,2024-02-25,86,8,10,1125.89,11258.9,East
1113,2024-07-03,28,2,3,1449.1,4347.3,North
1114,2024-12-09,27,15,5,2404.15,12020.75,North
1115,2024-06-10,30,4,1,192.66,192.66,North
1116,2024-01-09,14,1,8,349.88,2799.04,Central
1117,2024-06-28,81,1,5,349.88,1749.4,North
1118,2024-11-13,37,15,2,2404.15,4808.3,North
1119,2024-10-24,46,14,3,1021.0,3063.0,Central
1120,2024-06-07,68,12,5,2154.78,10773.9,East
1121,2024-03-31,3,13,6,357.54,2145.24,North
1122,2024-08-23,93,11,4,1149.56,4598.24,South
1123,2024-06-11,37,7,2,2617.54,5235.08,East
1124,2024-03-17,17,11,7,1149.56,8046.92,West
1125,2024-09-12,32,6,5,1900.29,9501.45,South
1126,2024-09-02,27,9,6,1057.98,6347.88,West
1127,2024-02-12,29,13,9,357.54,3217.86,West
1128,2024-05-04,92,10,3,2510.69,7532.07,West
1129,2024-10-23,92,13,8,357.54,2860.32,Central
1130,2024-11-30,77,1,1,349.88,349.88,North
1131,2024-08-05,43,10,3,2510.69,7532.07,West
1132,2024-11-12,47,6,5,1900.29,9501.45,East
1133,2024-07-28,50,1,8,349.88,2799.04,North
1134,2024-02-10,90,1,4,349.88,1399.52,North
1135,2024-06-03,5,12,1,2154.78,2154.78,North
1136,2024-12-24,10,12,3,2154.78,6464.34,East
1137,2024-11-08,14,1,5,349.88,1749.4,East
1138,2024-10-27,51,9,6,1057.98,6347.88,Central
1139,2024-05-03,23,11,3,1149.56,3448.68,South
1140,2024-07-10,28,8,3,1125.89,3377.67,South
1141,2024-12-26,22,10,3,2510.69,7532.07,East
1142,2024-07-29,25,11,6,1149.56,6897.36,South
1143,2024-09-20,68,5,5,996.71,4983.55,North
1144,2024-12-30,54,14,5,1021.0,5105.0,North
1145,2024-02-17,15,4,5,192.66,963.3,East
1146,2024-11-12,68,3,8,2346.24,18769.92,North
1147,2024-04-18,27,5,5,996.71,4983.55,West
1148,2024-06-06,36,8,5,1125.89,5629.45,West
1149,2024-08-03,39,1,3,349.88,1049.64,East
1150,2024-09-04,36,2,4,1449.1,5796.4,North
1151,2024-05-06,99,2,4,1449.1,5796.4,South
1152,2024-08-02,24,7,9,2617.54,23557.86,Central
1153,2024-01-02,67,3,1,2346.24,2346.24,East
1154,2024-03-22,61,3,2,2346.24,4692.48,West
1155,2024-09-26,42,15,3,2404.15,7212.45,Central
1156,2024-02-18,45,6,10,1900.29,19002.9,North
1157,2024-08-17,3,10,6,2510.69,15064.14,South
1158,2024-10-22,60,12,7,2154.78,15083.46,Central
1159,2024-02-02,32,11,4,1149.56,4598.24,South
1160,2024-06-18,53,3,8,2346.24,18769.92,West
1161,2024-02-10,95,3,2,2346.24,4692.48,East
1162,2024-07-23,97,13,9,357.54,3217.86,West
1163,2024-03-12,46,15,2,2404.15,4808.3,West
1164,2024-01-19,66,5,6,996.71,5980.26,South
1165,2024-08-14,10,3,10,2346.24,23462.4,West
1166,2024-09-24,17,9,7,1057.98,7405.86,North
1167,2024-04-24,11,12,8,2154.78,17238.24,West
1168,2024-12-03,29,7,9,2617.54,23557.86,East
1169,2024-09-15,41,11,4,1149.56,4598.24,North
1170,2024-03-15,17,8,2,1125.89,2251.78,West
1171,2024-02-01,28,14,3,1021.0,3063.0,North
1172,2024-04-28,97,3,8,2346.24,18769.92,West
1173,2024-03-20,96,4,1,192.66,192.66,Central
1174,2024-08-08,27,8,10,1125.89,11258.9,East
1175,2024-02-02,51,13,10,357.54,3575.4,South
1176,2024-08-07,90,1,3,349.88,1049.64,South
1177,2024-07-31,60,10,2,2510.69,5021.38,East
1178,2024-05-25,32,8,8,1125.89,9007.12,North
1179,2024-11-03,87,14,10,1021.0,10210.0,North
1180,2024-11-19,13,14,5,1021.0,5105.0,East
1181,2024-07-20,44,10,1,2510.69,2510.69,Central
1182,2024-01-24,11,14,7,1021.0,7147.0,West
1183,2024-10-27,31,10,3,2510.69,7532.07,East
1184,2024-11-18,23,10,10,2510.69,25106.9,Central
1185,2024-12-30,64,15,4,2404.15,9616.6,East
1186,2024-07-24,28,7,6,2617.54,15705.24,Central
1187,2024-01-28,76,11,7,1149.56,8046.92,West
1188,2024-02-08,83,4,8,192.66,1541.28,North
1189,2024-01-26,12,3,10,2346.24,23462.4,North
1190,2024-05-12,3,9,2,1057.98,2115.96,South
1191,2024-09-30,84,8,6,1125.89,6755.34,South
1192,2024-06-17,78,1,4,349.88,1399.52,Central
1193,2024-11-07,92,2,9,1449.1,13041.9,East
1194,2024-09-15,11,9,3,1057.98,3173.94,South
1195,2024-08-28,77,9,2,1057.98,2115.96,North
1196,2024-06-13,6,4,3,192.66,577.98,South
1197,2024-07-20,74,1,6,349.88,2099.28,West
1198,2024-01-04,56,15,1,2404.15,2404.15,South
1199,2024-08-06,36,8,4,1125.89,4503.56,North
1200,2024-10-27,96,1,4,349.88,1399.52,West
1201,2024-11-24,51,6,6,1900.29,11401.74,East
1202,2024-04-07,21,6,9,1900.29,17102.61,South
1203,2024-05-04,3,5,7,996.71,6976.97,East
1204,2024-05-31,94,5,10,996.71,9967.1,North
1205,2024-12-21,63,8,7,1125.89,7881.23,South
1206,2024-08-07,89,12,3,2154.78,6464.34,Central
1207,2024-09-09,60,4,9,192.66,1733.94,North
1208,2024-12-01,46,15,6,2404.15,14424.9,East
1209,2024-08-23,73,4,6,192.66,1155.96,East
1210,2024-02-10,6,5,6,996.71,5980.26,East
1211,2024-07-12,42,1,5,349.88,1749.4,East
1212,2024-06-19,25,2,1,1449.1,1449.1,North
1213,2024-06-27,2,9,1,1057.98,1057.98,West
1214,2024-02-12,84,13,10,357.54,3575.4,South
1215,2024-10-30,24,10,7,2510.69,17574.83,East
1216,2024-06-20,56,1,1,349.88,349.88,West
1217,2024-09-15,76,15,9,2404.15,21637.35,Central
1218,2024-06-13,47,2,8,1449.1,11592.8,West
1219,2024-11-28,95,15,9,2404.15,21637.35,East
1220,2024-05-16,5,15,10,2404.15,24041.5,East
1221,2024-08-18,84,2,2,1449.1,2898.2,Central
1222,2024-08-04,74,11,1,1149.56,1149.56,South
1223,2024-04-24,51,15,5,2404.15,12020.75,South
1224,2024-04-14,38,3,2,2346.24,4692.48,South
1225,2024-11-14,20,10,7,2510.69,17574.83,North
1226,2024-10-11,20,1,9,349.88,3148.92,South
1227,2024-01-30,78,11,9,1149.56,10346.04,North
1228,2024-09-22,13,11,1,1149.56,1149.56,North
1229,2024-11-06,68,8,3,1125.89,3377.67,North
1230,2024-10-17,5,2,9,1449.1,13041.9,West
1231,2024-05-29,87,4,4,192.66,770.64,South
1232,2024-04-12,68,7,10,2617.54,26175.4,East
1233,2024-10-12,21,3,6,2346.24,14077.44,Central
1234,2024-07-04,95,10,2,2510.69,5021.38,West
1235,2024-03-03,66,13,1,357.54,357.54,North
1236,2024-07-04,54,10,5,2510.69,12553.45,West
1237,2024-05-10,94,15,8,2404.15,19233.2,West
1238,2024-04-23,91,8,10,1125.89,11258.9,South
1239,2024-06-15,40,15,6,2404.15,14424.9,North
1240,2024-01-10,76,8,8,1125.89,9007.12,South
1241,2024-08-26,14,14,10,1021.0,10210.0,South
1242,2024-05-14,58,2,3,1449.1,4347.3,East
1243,2024-01-08,32,3,2,2346.24,4692.48,Central
1244,2024-05-06,54,5,7,996.71,6976.97,South
1245,2024-05-13,65,6,8,1900.29,15202.32,East
1246,2024-01-31,23,11,7,1149.56,8046.92,South
1247,2024-10-16,84,10,4,2510.69,10042.76,South
1248,2024-04-26,54,13,9,357.54,3217.86,North
1249,2024-12-11,59,1,5,349.88,1749.4,East
1250,2024-04-13,60,7,2,2617.54,5235.08,South
1251,2024-08-27,77,7,8,2617.54,20940.32,North
1252,2024-10-14,81,2,10,1449.1,14491.0,Central
1253,2024-06-02,50,9,1,1057.98,1057.98,East
1254,2024-11-30,6,7,3,2617.54,7852.62,Central
1255,2024-03-10,20,8,2,1125.89,2251.78,East
1256,2024-07-28,50,3,9,2346.24,21116.16,West
1257,2024-02-02,95,9,6,1057.98,6347.88,Central
1258,2024-10-25,4,12,7,2154.78,15083.46,North
1259,2024-01-07,16,12,3,2154.78,6464.34,North
1260,2024-07-13,66,2,6,1449.1,8694.6,Central
1261,2024-07-31,31,3,6,2346.24,14077.44,South
1262,2024-02-09,21,8,5,1125.89,5629.45,Central
1263,2024-08-28,32,10,1,2510.69,2510.69,Central
1264,2024-04-26,76,6,7,1900.29,13302.03,South
1265,2024-07-08,14,10,7,2510.69,17574.83,South
1266,2024-11-22,49,2,4,1449.1,5796.4,South
1267,2024-03-29,96,13,5,357.54,1787.7,West
1268,2024-08-09,33,11,4,1149.56,4598.24,West
1269,2024-11-27,75,12,5,2154.78,10773.9,West
1270,2024-06-20,34,3,6,2346.24,14077.44,East
1271,2024-10-12,11,4,8,192.66,1541.28,West
1272,2024-04-02,64,10,9,2510.69,22596.21,South
1273,2024-05-14,73,2,6,1449.1,8694.6,East
1274,2024-02-20,1,14,7,1021.0,7147.0,South
1275,2024-05-02,8,2,6,1449.1,8694.6,South
1276,2024-02-25,89,2,8,1449.1,11592.8,East
1277,2024-01-28,26,5,1,996.71,996.71,South
1278,2024-02-19,58,6,5,1900.29,9501.45,South
1279,2024-08-16,47,11,8,1149.56,9196.48,North
1280,2024-01-05,7,15,3,2404.15,7212.45,North
1281,2024-01-04,73,9,10,1057.98,10579.8,Central
1282,2024-09-16,96,9,8,1057.98,8463.84,North
1283,2024-03-01,21,2,5,1449.1,7245.5,East
1284,2024-03-11,56,8,1,1125.89,1125.89,South
1285,2024-07-12,62,2,2,1449.1,2898.2,Central
1286,2024-11-19,15,12,4,2154.78,8619.12,West
1287,2024-05-03,53,14,5,1021.0,5105.0,West
1288,2024-11-02,8,15,3,2404.15,7212.45,Central
1289,2024-11-28,38,10,5,2510.69,12553.45,Central
1290,2024-08-18,81,10,4,2510.69,10042.76,North
1291,2024-10-25,29,4,7,192.66,1348.62,East
1292,2024-11-23,10,14,10,1021.0,10210.0,South
1293,2024-11-27,61,1,10,349.88,3498.8,South
1294,2024-06-19,12,12,9,2154.78,19393.02,Central
1295,2024-05-26,91,4,9,192.66,1733.94,North
1296,2024-11-29,72,3,8,2346.24,18769.92,West
1297,2024-07-08,84,1,5,349.88,1749.4,East
1298,2024-06-29,74,2,10,1449.1,14491.0,East
1299,2024-09-26,37,6,9,1900.29,17102.61,East
1300,2024-04-19,66,6,7,1900.29,13302.03,South
1301,2024-11-19,79,14,2,1021.0,2042.0,Central
1302,2024-08-05,64,11,9,1149.56,10346.04,South
1303,2024-12-25,40,4,9,192.66,1733.94,North
1304,2024-01-30,17,15,5,2404.15,12020.75,West
1305,2024-01-02,83,12,2,2154.78,4309.56,South
1306,2024-09-30,55,11,4,1149.56,4598.24,Central
1307,2024-04-14,75,6,4,1900.29,7601.16,East
1308,2024-09-17,85,1,6,349.88,2099.28,Central
1309,2024-07-16,71,3,7,2346.24,16423.68,West
1310,2024-09-04,86,5,4,996.71,3986.84,Central
1311,2024-09-08,84,13,1,357.54,357.54,East
1312,2024-06-14,48,7,3,2617.54,7852.62,North
1313,2024-11-30,38,7,6,2617.54,15705.24,West
1314,2024-11-14,98,2,3,1449.1,4347.3,Central
1315,2024-07-02,50,15,7,2404.15,16829.05,Central
1316,2024-03-11,79,12,9,2154.78,19393.02,East
1317,2024-08-24,31,3,1,2346.24,2346.24,East
1318,2024-03-10,64,11,7,1149.56,8046.92,West
1319,2024-01-22,96,4,3,192.66,577.98,East
1320,2024-05-20,63,4,3,192.66,577.98,Central
1321,2024-01-16,26,4,1,192.66,192.66,Central
1322,2024-10-12,45,5,4,996.71,3986.84,South
1323,2024-09-06,4,9,5,1057.98,5289.9,East
1324,2024-12-26,56,3,1,2346.24,2346.24,West
1325,2024-08-09,44,8,4,1125.89,4503.56,Central
1326,2024-07-09,9,5,5,996.71,4983.55,South
1327,2024-01-02,70,12,1,2154.78,2154.78,West
1328,2024-11-07,4,9,10,1057.98,10579.8,South
1329,2024-02-05,84,2,2,1449.1,2898.2,South
1330,2024-01-15,65,14,1,1021.0,1021.0,South
1331,2024-02-11,52,4,10,192.66,1926.6,Central
1332,2024-04-11,76,14,10,1021.0,10210.0,Central
1333,2024-12-24,43,8,4,1125.89,4503.56,South
1334,2024-11-04,78,4,2,192.66,385.32,South
1335,2024-06-22,73,10,6,2510.69,15064.14,West
1336,2024-12-02,20,14,5,1021.0,5105.0,East
1337,2024-11-25,91,11,4,1149.56,4598.24,South
1338,2024-05-13,88,3,9,2346.24,21116.16,Central
1339,2024-02-26,58,13,8,357.54,2860.32,East
1340,2024-08-08,10,8,9,1125.89,10133.01,South
1341,2024-01-05,65,12,4,2154.78,8619.12,Central
1342,2024-04-12,74,4,5,192.66,963.3,South
1343,2024-02-09,81,11,10,1149.56,11495.6,South
1344,2024-10-11,43,7,3,2617.54,7852.62,North
1345,2024-03-14,96,11,9,1149.56,10346.04,East
1346,2024-05-07,8,3,6,2346.24,14077.44,South
1347,2024-02-23,81,6,10,1900.29,19002.9,East
1348,2024-04-07,35,7,1,2617.54,2617.54,Central
1349,2024-08-05,56,1,3,349.88,1049.64,Central
1350,2024-06-25,18,3,7,2346.24,16423.68,Central
1351,2024-05-19,22,12,6,2154.78,12928.68,North
1352,2024-02-21,8,3,9,2346.24,21116.16,Central
1353,2024-12-08,76,10,5,2510.69,12553.45,North
1354,2024-11-22,57,12,4,2154.78,8619.12,North
1355,2024-07-30,6,14,9,1021.0,9189.0,South
1356,2024-04-19,18,4,2,192.66,385.32,Central
1357,2024-02-17,35,1,8,349.88,2799.04,Central
1358,2024-03-20,94,15,1,2404.15,2404.15,South
1359,2024-10-22,69,6,8,1900.29,15202.32,South
1360,2024-05-25,62,9,2,1057.98,2115.96,West
1361,2024-06-22,57,6,6,1900.29,11401.74,South
1362,2024-10-31,87,12,9,2154.78,19393.02,Central
1363,2024-02-11,75,8,7,1125.89,7881.23,Central
1364,2024-05-13,25,4,3,192.66,577.98,East
1365,2024-05-23,38,10,3,2510.69,7532.07,North
1366,2024-04-25,39,3,1,2346.24,2346.24,South
1367,2024-05-27,10,15,4,2404.15,9616.6,South
1368,2024-10-26,90,9,6,1057.98,6347.88,North
1369,2024-04-21,10,9,5,1057.98,5289.9,Central
1370,2024-02-26,55,13,1,357.54,357.54,East
1371,2024-07-03,31,10,5,2510.69,12553.45,East
1372,2024-05-03,42,3,3,2346.24,7038.72,North
1373,2024-01-14,52,4,9,192.66,1733.94,Central
1374,2024-06-27,20,2,1,1449.1,1449.1,East
1375,2024-09-01,83,13,6,357.54,2145.24,West
1376,2024-05-18,39,6,2,1900.29,3800.58,Central
1377,2024-11-22,59,14,1,1021.0,1021.0,East
1378,2024-08-13,85,8,8,1125.89,9007.12,Central
1379,2024-02-17,55,13,5,357.54,1787.7,South
1380,2024-08-08,97,14,8,1021.0,8168.0,Central
1381,2024-01-08,79,9,1,1057.98,1057.98,West
1382,2024-06-10,78,3,2,2346.24,4692.48,North
1383,2024-08-13,75,4,1,192.66,192.66,West
1384,2024-09-24,12,15,6,2404.15,14424.9,West
1385,2024-10-23,94,12,7,2154.78,15083.46,Central
1386,2024-09-25,30,2,3,1449.1,4347.3,North
1387,2024-12-25,38,1,6,349.88,2099.28,South
1388,2024-01-07,40,7,9,2617.54,23557.86,East
1389,2024-03-08,90,15,9,2404.15,21637.35,North
1390,2024-12-12,41,10,7,2510.69,17574.83,South
1391,2024-09-09,11,11,2,1149.56,2299.12,South
1392,2024-04-28,19,9,7,1057.98,7405.86,East
1393,2024-02-08,88,4,7,192.66,1348.62,North
1394,2024-03-30,100,1,8,349.88,2799.04,South
1395,2024-07-14,26,3,9,2346.24,21116.16,North
1396,2024-10-08,15,7,10,2617.54,26175.4,West
1397,2024-07-26,40,6,10,1900.29,19002.9,North
1398,2024-06-06,66,5,7,996.71,6976.97,Central
1399,2024-05-29,83,10,9,2510.69,22596.21,North
1400,2024-02-12,81,15,7,2404.15,16829.05,North
1401,2024-02-24,39,11,4,1149.56,4598.24,West
1402,2024-06-05,5,15,5,2404.15,12020.75,East
1403,2024-05-12,99,5,10,996.71,9967.1,South
1404,2024-08-23,44,4,4,192.66,770.64,East
1405,2024-02-01,14,3,9,2346.24,21116.16,West
1406,2024-07-15,65,9,8,1057.98,8463.84,South
1407,2024-12-10,48,6,7,1900.29,13302.03,West
1408,2024-12-06,62,7,8,2617.54,20940.32,North
1409,2024-09-17,27,3,7,2346.24,16423.68,North
1410,2024-06-20,56,5,2,996.71,1993.42,North
1411,2024-09-13,53,14,9,1021.0,9189.0,South
1412,2024-10-24,23,9,7,1057.98,7405.86,South
1413,2024-10-15,97,7,8,2617.54,20940.32,West
1414,2024-12-12,86,12,4,2154.78,8619.12,North
1415,2024-04-12,55,13,6,357.54,2145.24,North
1416,2024-07-23,87,8,10,1125.89,11258.9,West
1417,2024-11-25,83,11,2,1149.56,2299.12,Central
1418,2024-07-28,69,7,5,2617.54,13087.7,East
1419,2024-06-08,89,14,10,1021.0,10210.0,West
1420,2024-08-07,93,4,9,192.66,1733.94,West
1421,2024-03-22,24,3,6,2346.24,14077.44,North
1422,2024-10-12,20,2,2,1449.1,2898.2,Central
1423,2024-06-30,89,5,6,996.71,5980.26,South
1424,2024-09-10,20,5,6,996.71,5980.26,West
1425,2024-01-31,78,12,9,2154.78,19393.02,West
1426,2024-11-30,85,14,9,1021.0,9189.0,West
1427,2024-05-15,53,7,1,2617.54,2617.54,West
1428,2024-10-26,81,15,9,2404.15,21637.35,East
1429,2024-12-29,93,12,3,2154.78,6464.34,Central
1430,2024-01-24,78,10,1,2510.69,2510.69,West
1431,2024-08-15,41,10,5,2510.69,12553.45,South
1432,2024-07-11,58,9,6,1057.98,6347.88,East
1433,2024-11-09,43,9,10,1057.98,10579.8,East
1434,2024-05-31,41,9,6,1057.98,6347.88,Central
1435,2024-01-22,11,7,6,2617.54,15705.24,North
1436,2024-05-08,91,6,1,1900.29,1900.29,East
1437,2024-02-06,88,10,8,2510.69,20085.52,Central
1438,2024-09-27,78,9,3,1057.98,3173.94,West
1439,2024-09-18,92,7,6,2617.54,15705.24,North
1440,2024-11-28,98,3,5,2346.24,11731.2,West
1441,2024-11-13,84,4,10,192.66,1926.6,South
1442,2024-05-12,37,13,8,357.54,2860.32,North
1443,2024-03-31,3,2,9,1449.1,13041.9,Central
1444,2024-10-29,45,3,8,2346.24,18769.92,South
1445,2024-01-13,83,14,1,1021.0,1021.0,North
1446,2024-07-30,39,13,7,357.54,2502.78,South
1447,2024-11-14,49,1,9,349.88,3148.92,North
1448,2024-03-09,38,10,10,2510.69,25106.9,South
1449,2024-08-28,78,5,1,996.71,996.71,East
1450,2024-10-29,26,4,1,192.66,192.66,North
1451,2024-12-30,99,1,2,349.88,699.76,West
1452,2024-04-15,50,15,4,2404.15,9616.6,West
1453,2024-05-15,42,8,6,1125.89,6755.34,East
1454,2024-05-31,86,5,9,996.71,8970.39,North
1455,2024-05-31,75,3,10,2346.24,23462.4,North
1456,2024-10-07,52,14,10,1021.0,10210.0,East
1457,2024-03-03,25,4,3,192.66,577.98,South
1458,2024-10-08,55,9,4,1057.98,4231.92,South
1459,2024-11-08,49,9,3,1057.98,3173.94,Central
1460,2024-08-01,16,10,8,2510.69,20085.52,West
1461,2024-07-31,53,2,7,1449.1,10143.7,South
1462,2024-05-25,88,4,8,192.66,1541.28,Central
1463,2024-04-19,71,9,7,1057.98,7405.86,South
1464,2024-11-22,24,5,10,996.71,9967.1,Central
1465,2024-12-05,80,3,1,2346.24,2346.24,South
1466,2024-06-01,96,12,1,2154.78,2154.78,West
1467,2024-01-30,62,9,10,1057.98,10579.8,South
1468,2024-11-04,92,10,9,2510.69,22596.21,North
1469,2024-01-23,91,8,6,1125.89,6755.34,South
1470,2024-07-20,51,10,2,2510.69,5021.38,West
1471,2024-02-09,94,5,6,996.71,5980.26,North
1472,2024-05-08,61,12,5,2154.78,10773.9,West
1473,2024-01-17,5,8,2,1125.89,2251.78,West
1474,2024-09-16,4,14,4,1021.0,4084.0,Central
1475,2024-05-09,88,10,6,2510.69,15064.14,North
1476,2024-03-29,78,12,9,2154.78,19393.02,Central
1477,2024-08-24,74,1,5,349.88,1749.4,North
1478,2024-12-18,70,12,1,2154.78,2154.78,West
1479,2024-10-07,5,5,4,996.71,3986.84,East
1480,2024-03-29,35,1,4,349.88,1399.52,North
1481,2024-02-28,10,3,8,2346.24,18769.92,Central
1482,2024-02-04,2,12,4,2154.78,8619.12,North
1483,2024-08-02,80,5,7,996.71,6976.97,South
1484,2024-11-08,87,13,6,357.54,2145.24,North
1485,2024-12-07,47,2,7,1449.1,10143.7,West
1486,2024-12-01,30,1,3,349.88,1049.64,South
1487,2024-03-16,23,4,8,192.66,1541.28,South
1488,2024-08-28,71,13,9,357.54,3217.86,East
1489,2024-09-09,86,3,10,2346.24,23462.4,Central
1490,2024-02-20,30,14,3,1021.0,3063.0,Central
1491,2024-04-10,34,2,10,1449.1,14491.0,South
1492,2024-06-10,49,2,4,1449.1,5796.4,South
1493,2024-02-27,29,13,6,357.54,2145.24,East
1494,2024-10-31,29,8,2,1125.89,2251.78,Central
1495,2024-01-13,91,15,1,2404.15,2404.15,South
1496,2024-08-24,26,8,3,1125.89,3377.67,North
1497,2024-10-29,34,15,3,2404.15,7212.45,East
1498,2024-10-15,89,10,4,2510.69,10042.76,North
1499,2024-05-13,38,13,2,357.54,715.08,South
1500,2024-10-21,8,1,2,349.88,699.76,East
1501,2024-05-13,95,1,4,349.88,1399.52,Central
1502,2024-03-30,69,8,2,1125.89,2251.78,West
1503,2024-12-13,70,10,5,2510.69,12553.45,East
1504,2024-03-17,38,3,1,2346.24,2346.24,Central
1505,2024-02-04,28,5,9,996.71,8970.39,West
1506,2024-01-10,46,8,6,1125.89,6755.34,Central
1507,2024-04-01,13,8,5,1125.89,5629.45,Central
1508,2024-07-15,49,6,10,1900.29,19002.9,East
1509,2024-04-16,15,3,6,2346.24,14077.44,South
1510,2024-01-03,31,15,10,2404.15,24041.5,North
1511,2024-02-16,91,15,2,2404.15,4808.3,North
1512,2024-09-21,55,9,1,1057.98,1057.98,Central
1513,2024-06-09,26,4,7,192.66,1348.62,North
1514,2024-08-14,76,13,8,357.54,2860.32,North
1515,2024-04-18,9,12,5,2154.78,10773.9,West
1516,2024-06-04,73,13,3,357.54,1072.62,Central
1517,2024-02-10,76,11,3,1149.56,3448.68,North
1518,2024-04-29,24,3,8,2346.24,18769.92,North
1519,2024-09-11,56,5,4,996.71,3986.84,North
1520,2024-01-29,31,12,9,2154.78,19393.02,Central
1521,2024-10-16,54,15,10,2404.15,24041.5,East
1522,2024-05-12,59,6,4,1900.29,7601.16,West
1523,2024-05-23,36,3,9,2346.24,21116.16,North
1524,2024-12-17,30,9,9,1057.98,9521.82,East
1525,2024-08-20,82,1,9,349.88,3148.92,North
1526,2024-06-10,25,6,8,1900.29,15202.32,East
1527,2024-02-19,52,9,1,1057.98,1057.98,West
1528,2024-05-19,3,8,2,1125.89,2251.78,West
1529,2024-06-16,33,7,10,2617.54,26175.4,North
1530,2024-06-03,94,4,7,192.66,1348.62,West
1531,2024-03-12,49,6,9,1900.29,17102.61,South
1532,2024-11-21,55,12,10,2154.78,21547.8,Central
1533,2024-02-09,90,6,2,1900.29,3800.58,South
1534,2024-07-16,31,15,8,2404.15,19233.2,West
